referencia;nome;preco;quantidade;material;cores;gramatura;tamanho_arte;tamanho_final;peso;imagem;gabarito 
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 202,50;250 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 243,00;300 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 283,50;350 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 324,00;400 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 364,50;450 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 405,00;500 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 445,50;550 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 486,00;600 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 526,50;650 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 567,00;700 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 607,50;750 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 648,00;800 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 688,50;850 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 729,00;900 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 769,50; 950 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP131350;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 50unid - RP131350;R$ 810,00;1000 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;109g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/F4DAB015-8994-4C9D-9FCA-F25545B94CDC.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 78,50;100 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 157,00;200 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 235,50;300 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 314,00;400 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 392,50;500 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 471,00;600 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 549,50;700 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 628,00;800 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 706,50;900 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 785,00;1000 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 863,50;1100 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 942,00;1200 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.020,50;1300 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.099,00;1400 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.177,50;1500 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.256,00;1600 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.334,50;1700 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.413,00;1800 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.491,50;1900 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313100;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 100unid - RP1313100;R$ 1.570,00;2000 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;219g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/AF2008C6-1FF1-4902-A0CA-5B662B8349AD.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 189,99;250 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 379,98;500 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 569,97;750 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 759,96;1000 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 949,95;1250 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 1.139,94;1500 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 1.329,93;1750 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 0,00;2000 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 1.709,91;2250 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 1.899,90;2500 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
RP1313250;ADESIVOS ROTULOS FOLHA PAPEL 135X135MM - 4X0 - 250unid - RP1313250;R$ 2.089,89;2750 unid.;Adesivo papel;4x0;120g;135x135mm;132x132mm;547g;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/servicos/9681C19A-FF7C-493A-A0C2-62569DB06409.jpg;https://s3-sa-east-1.amazonaws.com/arquivosgraficas/midia/1FCAA7EC-0F65-43C2-A490-98C9F1E65A6A/gabaritos/zip/ADESIVOS-4-0-135X135-RP131320.zip
